PopularInvestor,Gain,RiskScore,MaxDailyRiskScore,MaxMonthlyRiskScore,Copiers,CopiersGain,AUMTier,AUMTierV2,Trades,WinRatio,DailyDD,WeeklyDD,ProfitableWeeksPct,ProfitableMonthsPct,Velocity,Exposure,AvgPosSize,HighLeveragePct,MediumLeveragePct,LowLeveragePct,PeakToValley,LongPosPct,ActiveWeeks,ActiveWeeksPct,WeeksSinceRegistration,Score
1,20.91,4,4,4,2580,15.44,4,6,226,78.76,-1.88,-2.99,64.81,84.62,0.0065,100,1.37,0,0,100,-5.36,100,54,100,110,0.45875008767301034
1,20.02,4,4,4,2867,10.87,4,6,227,78.41,-1.88,-2.99,66.07,84.62,0.0064,100,1.36,0,0,100,-5.36,100,56,100,111,0.28291617346644815
1,20.02,4,4,4,2867,10.87,4,6,227,78.41,-1.88,-2.99,66.07,84.62,0.0064,100,1.36,0,0,100,-5.36,100,56,100,111,0.33085878367822774
1,20.02,4,4,4,2867,10.87,4,6,227,78.41,-1.88,-2.99,66.07,84.62,0.0064,100,1.36,0,0,100,-5.36,100,56,100,111,0.474298047535249
1,20.02,4,4,4,2867,10.87,4,6,227,78.41,-1.88,-2.99,66.07,84.62,0.0064,100,1.36,0,0,100,-5.36,100,56,100,111,0.6398318483986798
1,20.02,4,4,4,2867,10.87,4,6,227,78.41,-1.88,-2.99,66.07,84.62,0.0064,100,1.36,0,0,100,-5.36,100,56,100,111,0.6260114458626339
1,17.54,4,4,4,3852,12.34,4,6,228,71.05,-2.24,-2.99,65.38,83.33,0.0062,100,1.34,0,0,141.22807,-5.36,100,53,100,113,0.43595665007283974
1,17.54,4,4,4,3852,12.34,4,6,228,71.05,-2.24,-2.99,65.38,83.33,0.0062,100,1.34,0,0,141.22807,-5.36,100,53,100,113,0.5650888379090402
1,17.54,4,4,4,3852,12.34,4,6,228,71.05,-2.24,-2.99,65.38,83.33,0.0062,100,1.34,0,0,141.22807,-5.36,100,53,100,113,0.8111444087794581
1,17.29,5,5,4,4324,4.6,4,6,228,71.05,-3.2,-3.75,65.45,76.92,0.0059,100,1.34,0,0,100,-6.9,100,56,100,115,0.6448913310709136
1,17.29,5,5,4,4324,4.6,4,6,228,71.05,-3.2,-3.75,65.45,76.92,0.0059,100,1.34,0,0,100,-6.9,100,56,100,115,0.7316957070982951
1,17.29,5,5,4,4324,4.6,4,6,228,71.05,-3.2,-3.75,65.45,76.92,0.0059,100,1.34,0,0,100,-6.9,100,56,100,115,0.7344819191027498
1,17.29,5,5,4,4324,4.6,4,6,228,71.05,-3.2,-3.75,65.45,76.92,0.0059,100,1.34,0,0,100,-6.9,100,56,100,115,0.4839307832845278
1,17.29,5,5,4,4324,4.6,4,6,228,71.05,-3.2,-3.75,65.45,76.92,0.0059,100,1.34,0,0,100,-6.9,100,56,100,115,0.36045556323533684
1,17.29,5,5,4,4324,4.6,4,6,228,71.05,-3.2,-3.75,65.45,76.92,0.0059,100,1.34,0,0,100,-6.9,100,56,100,115,0.36179335533702306
1,23.14,5,5,4,5008,6.24,4,6,230,73.91,-3.2,-3.75,66.07,84.62,0.0057,100,1.34,0,0,100,-6.9,100,57,100,117,0.40576518947029294
1,23.14,5,5,4,5008,6.24,4,6,230,73.91,-3.2,-3.75,66.07,84.62,0.0057,100,1.34,0,0,100,-6.9,100,57,100,117,0.4383727419548446
1,23.14,5,5,4,5008,6.24,4,6,230,73.91,-3.2,-3.75,66.07,84.62,0.0057,100,1.34,0,0,100,-6.9,100,57,100,117,0.44003307329266395
1,23.14,5,5,4,5008,6.24,4,6,230,73.91,-3.2,-3.75,66.07,84.62,0.0057,100,1.34,0,0,100,-6.9,100,57,100,117,0.5192123128059487
1,23.14,5,5,4,5008,6.24,4,6,230,73.91,-3.2,-3.75,66.07,84.62,0.0057,100,1.34,0,0,100,-6.9,100,57,100,117,0.7315980045023514
1,16.66,5,5,4,5569,1.94,4,7,230,73.91,-3.2,-4.62,61.11,76.92,0.0055,100,1.34,0,0,100,-6.9,100,57,100,119,0.9993215911132101
1,16.66,5,5,4,5569,1.94,4,7,230,73.91,-3.2,-4.62,61.11,76.92,0.0055,100,1.34,0,0,100,-6.9,100,57,100,119,1.3582406153906814
1,34.39,3,5,4,3798,11.8,4,7,311,64.95,-4.29,-5.63,62.26,61.54,0.0689,52.15,7.45,0,13.18328,86.81672,-13.1,58.87,53,100,223,-0.4544293346957541
1,34.39,3,5,4,3798,11.8,4,7,311,64.95,-4.29,-5.63,62.26,61.54,0.0689,52.15,7.45,0,13.18328,86.81672,-13.1,58.87,53,100,223,-0.45349293308072935
1,37.3,4,5,4,4861,19.08,4,7,311,64.95,-4.29,-5.63,61.82,61.54,0.0691,52.15,7.45,0,13.18328,86.81672,-13.1,58.87,53,96.36,224,-0.7272345904696804
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.45139668012624007
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.45962020717621144
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.49302184874869515
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.49429886486692265
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.7506237272244796
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.7011355791279662
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.47319378350462293
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.46749291198298154
1,29.69,4,5,5,103,24.1,3,3,155,54.84,-3.04,-4.88,60.38,61.54,0.0417,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,100,99,0.4657811838160707
1,30.13,4,5,5,226,22.16,3,3,155,54.84,-3.04,-4.88,60,61.54,0.0407,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,96.36,101,0.11988058676810016
1,30.13,4,5,5,226,22.16,3,3,155,54.84,-3.04,-4.88,60,61.54,0.0407,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,96.36,101,0.05254737594550037
1,30.13,4,5,5,226,22.16,3,3,155,54.84,-3.04,-4.88,60,61.54,0.0407,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,96.36,101,0.05324535723526026
1,30.13,4,5,5,226,22.16,3,3,155,54.84,-3.04,-4.88,60,61.54,0.0407,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,96.36,101,0.05340630585059367
1,30.13,4,5,5,226,22.16,3,3,155,54.84,-3.04,-4.88,60,61.54,0.0407,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,96.36,101,0.08269520352106054
1,30.13,4,5,5,226,22.16,3,3,155,54.84,-3.04,-4.88,60,61.54,0.0407,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,96.36,101,-0.0158940951122544
1,30.13,4,5,5,226,22.16,3,3,155,54.84,-3.04,-4.88,60,61.54,0.0407,95.59,8.69,0,12.90323,87.09677,-9.32,86.83,53,96.36,101,-0.024321306314085665
1,31.1,4,5,5,367,18.77,4,4,144,59.72,-3.04,-4.88,62.26,61.54,0.0405,100,9.07,0,18.05556,81.94444,-9.32,86.51,53,100,103,0.07908684800540008
1,31.1,4,5,5,367,18.77,4,4,144,59.72,-3.04,-4.88,62.26,61.54,0.0405,100,9.07,0,18.05556,81.94444,-9.32,86.51,53,100,103,0.04459879322340253
1,31.1,4,5,5,367,18.77,4,4,144,59.72,-3.04,-4.88,62.26,61.54,0.0405,100,9.07,0,18.05556,81.94444,-9.32,86.51,53,100,103,-0.05485761795841731
1,31.1,4,5,5,367,18.77,4,4,144,59.72,-3.04,-4.88,62.26,61.54,0.0405,100,9.07,0,18.05556,81.94444,-9.32,86.51,53,100,103,-0.22169762170015622
1,31.1,4,5,5,367,18.77,4,4,144,59.72,-3.04,-4.88,62.26,61.54,0.0405,100,9.07,0,18.05556,81.94444,-9.32,86.51,53,100,103,-0.20082865779535974
1,31.1,4,5,5,367,18.77,4,4,144,59.72,-3.04,-4.88,62.26,61.54,0.0405,100,9.07,0,18.05556,81.94444,-9.32,86.51,53,100,103,-0.20022975747422236
1,33.17,4,5,5,525,21.81,4,4,151,59.6,-3.04,-4.88,62.5,61.54,0.0397,100,9.04,0,19.2053,80.7947,-9.32,84.71,56,100,105,-0.34130001561040874
1,33.17,4,5,5,525,21.81,4,4,151,59.6,-3.04,-4.88,62.5,61.54,0.0397,100,9.04,0,19.2053,80.7947,-9.32,84.71,56,100,105,0.11988761428185267
1,33.17,4,5,5,525,21.81,4,4,151,59.6,-3.04,-4.88,62.5,61.54,0.0397,100,9.04,0,19.2053,80.7947,-9.32,84.71,56,100,105,0.26550402955072144
1,33.17,4,5,5,525,21.81,4,4,151,59.6,-3.04,-4.88,62.5,61.54,0.0397,100,9.04,0,19.2053,80.7947,-9.32,84.71,56,100,105,0.17269842593747842
1,33.17,4,5,5,525,21.81,4,4,151,59.6,-3.04,-4.88,62.5,61.54,0.0397,100,9.04,0,19.2053,80.7947,-9.32,84.71,56,100,105,0.20389585066512347
1,20.57,3,5,5,864,23.61,4,5,157,59.87,-3.04,-4.88,62.26,53.85,0.0399,100,8.96,0,19.74522,80.25478,-9.32,84.04,54,100,107,0.407775581791192
1,22.07,5,5,5,24,-11.11,1,1,79,70.89,-2.42,-5.05,58.18,76.92,0.0039,100,7.27,0,48.10126,51.89874,-9.66,81.93,53,96.36,142,2.769760194461283
1,20.75,5,5,5,113,-1.74,2,2,136,77.94,-2.25,-5.26,57.14,69.23,0.0007,100,1.24,0,0,100,-9.29,100,56,100,460,1.8504675012467062
1,20.69,4,5,4,9,50,1,1,134,90.3,-2.36,-4.51,62.5,84.62,0.0113,69.92,3.68,0,0,100,-5.67,100,56,100,81,-0.29087896852506173
1,20.69,4,5,4,9,50,1,1,134,90.3,-2.36,-4.51,62.5,84.62,0.0113,69.92,3.68,0,0,100,-5.67,100,56,100,81,-0.2913741451655053
1,20.69,4,5,4,9,50,1,1,134,90.3,-2.36,-4.51,62.5,84.62,0.0113,69.92,3.68,0,0,100,-5.67,100,56,100,81,-0.291769848957539
1,20.69,4,5,4,9,50,1,1,134,90.3,-2.36,-4.51,62.5,84.62,0.0113,69.92,3.68,0,0,100,-5.67,100,56,100,81,-0.45195284031461946
1,20.69,4,5,4,9,50,1,1,134,90.3,-2.36,-4.51,62.5,84.62,0.0113,69.92,3.68,0,0,100,-5.67,100,56,100,81,-0.4156793700531
1,20.69,4,5,4,9,50,1,1,134,90.3,-2.36,-4.51,62.5,84.62,0.0113,69.92,3.68,0,0,100,-5.67,100,56,100,81,-0.4178863531011086
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.36498654008664716
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.3595712806954094
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.31440327597603274
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.21058490000101873
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.18630686708762995
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.1977643062225184
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.26453911276120934
0,24.1,3,4,3,1,0,0,0,7,100,-2.46,-2.46,78.57,76.92,0.0035,40.74,20.37,0,0,100,-3.45,67.12,43,78.18,63,0.29596830229048054
0,25.12,3,4,3,1,0,1,1,7,85.71,-2.46,-2.46,75.93,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,65,0.3844488722708623
0,25.12,3,4,3,1,0,1,1,7,85.71,-2.46,-2.46,75.93,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,65,0.5648170604700876
0,25.12,3,4,3,1,0,1,1,7,85.71,-2.46,-2.46,75.93,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,65,0.5812045301127796
0,25.12,3,4,3,1,0,1,1,7,85.71,-2.46,-2.46,75.93,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,65,0.564657536012015
0,25.12,3,4,3,1,0,1,1,7,85.71,-2.46,-2.46,75.93,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,65,0.4707946914021324
0,25.12,3,4,3,1,0,1,1,7,85.71,-2.46,-2.46,75.93,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,65,0.46514213919517294
0,25.12,3,4,3,1,0,1,1,7,85.71,-2.46,-2.46,75.93,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,65,0.4008629979422822
0,23.96,3,4,3,2,100,1,1,7,85.71,-2.46,-2.46,75,76.92,0.0035,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,67,0.32764736687813084
0,23.96,3,4,3,2,100,1,1,7,85.71,-2.46,-2.46,75,76.92,0.0035,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,67,0.1965044133687655
0,23.96,3,4,3,2,100,1,1,7,85.71,-2.46,-2.46,75,76.92,0.0035,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,67,0.2700696666399002
0,23.96,3,4,3,2,100,1,1,7,85.71,-2.46,-2.46,75,76.92,0.0035,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,67,0.271515745828388
0,23.96,3,4,3,2,100,1,1,7,85.71,-2.46,-2.46,75,76.92,0.0035,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,67,0.22301787451068208
0,23.96,3,4,3,2,100,1,1,7,85.71,-2.46,-2.46,75,76.92,0.0035,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,67,0.21476612326751598
0,22.14,3,4,3,2,-33.33,1,1,7,85.71,-2.46,-2.46,79.25,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,70,0.3428432901054914
0,22.14,3,4,3,2,-33.33,1,1,7,85.71,-2.46,-2.46,79.25,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,70,0.1561586611812854
0,22.14,3,4,3,2,-33.33,1,1,7,85.71,-2.46,-2.46,79.25,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,70,0.2925786449575243
0,22.14,3,4,3,2,-33.33,1,1,7,85.71,-2.46,-2.46,79.25,76.92,0.0036,40.74,20.37,0,0,100,-2.46,67.12,41,77.36,70,0.26392398296377034
0,22.15,3,4,3,5,66.67,1,1,7,85.71,-2.46,-2.46,78.18,76.92,0.0034,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,72,0.3306696208887397
0,22.15,3,4,3,5,66.67,1,1,7,85.71,-2.46,-2.46,78.18,76.92,0.0034,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,72,0.35643930782102
0,22.15,3,4,3,5,66.67,1,1,7,85.71,-2.46,-2.46,78.18,76.92,0.0034,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,72,0.30861339499706797
0,22.15,3,4,3,5,66.67,1,1,7,85.71,-2.46,-2.46,78.18,76.92,0.0034,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,72,0.2773814246306731
0,22.15,3,4,3,5,66.67,1,1,7,85.71,-2.46,-2.46,78.18,76.92,0.0034,40.74,20.37,0,0,100,-2.46,67.12,43,78.18,72,0.3074193935437996
0,20.46,4,4,4,1,0,1,1,407,71.74,-1.61,-2.75,60.71,76.92,0.0027,100,1.01,0,0,100,-5.23,100,56,100,93,-0.3811914757924491
0,20.46,4,4,4,1,0,1,1,407,71.74,-1.61,-2.75,60.71,76.92,0.0027,100,1.01,0,0,100,-5.23,100,56,100,93,-0.3817998717607222
0,20.46,4,4,4,1,0,1,1,407,71.74,-1.61,-2.75,60.71,76.92,0.0027,100,1.01,0,0,100,-5.23,100,56,100,93,-0.3824436606982935
0,20.46,4,4,4,1,0,1,1,407,71.74,-1.61,-2.75,60.71,76.92,0.0027,100,1.01,0,0,100,-5.23,100,56,100,93,-0.45701640393150333
0,20.46,4,4,4,1,0,1,1,407,71.74,-1.61,-2.75,60.71,76.92,0.0027,100,1.01,0,0,100,-5.23,100,56,100,93,-0.4064778344171717
0,20.46,4,4,4,1,0,1,1,407,71.74,-1.61,-2.75,60.71,76.92,0.0027,100,1.01,0,0,100,-5.23,100,56,100,93,-0.40713771417651967
1,20.07,5,5,5,72,-1.37,2,2,244,56.97,-3.66,-5.11,55.36,69.23,0.0052,100,0.97,0,0,100,-15.18,99.61,56,100,144,1.2079237570335617
1,20.31,5,5,4,18,-5.26,1,1,112,58.93,-3.32,-4.7,58.93,61.54,0.0041,100,2.89,0,0,100,-13.01,100,56,100,88,0.6018810199386782
1,20.36,5,5,4,38,-5,1,1,130,62.31,-2.46,-4.24,58.93,61.54,0.0026,100,2.11,0,0,100,-15.87,100,56,100,101,1.6322052242861522
0,15.01,5,5,5,1,0,1,1,31,51.61,-3.88,-5.73,53.7,76.92,0.0003,100,5.16,0,0,100,-12.2,100,57,100,188,2.1046398729159765
0,30.54,6,8,5,8,-11.11,1,1,42,85.71,-7.24,-7.5,66.67,100,0.0104,22.26,7.42,0,83.33334,16.66667,-13.81,89.56,12,21.43,44,1.565315164122743
0,30.54,6,8,5,8,-11.11,1,1,42,85.71,-7.24,-7.5,66.67,100,0.0104,22.26,7.42,0,83.33334,16.66667,-13.81,89.56,12,21.43,44,1.6122252706123459
0,30.54,6,8,5,8,-11.11,1,1,42,85.71,-7.24,-7.5,66.67,100,0.0104,22.26,7.42,0,83.33334,16.66667,-13.81,89.56,12,21.43,44,1.599363811144863
0,30.54,6,8,5,8,-11.11,1,1,42,85.71,-7.24,-7.5,66.67,100,0.0104,22.26,7.42,0,83.33334,16.66667,-13.81,89.56,12,21.43,44,1.609026364815946
0,29.22,5,8,5,8,-20,1,1,51,84.31,-7.24,-7.5,60,75,0.0128,21.81,7.27,0,76.47059,23.52941,-13.81,88.52,15,27.78,47,1.769628043858277
0,29.22,5,8,5,8,-20,1,1,51,84.31,-7.24,-7.5,60,75,0.0128,21.81,7.27,0,76.47059,23.52941,-13.81,88.52,15,27.78,47,1.7440670902448001
0,29.22,5,8,5,8,-20,1,1,51,84.31,-7.24,-7.5,60,75,0.0128,21.81,7.27,0,76.47059,23.52941,-13.81,88.52,15,27.78,47,1.7468814452092332
0,29.22,5,8,5,8,-20,1,1,51,84.31,-7.24,-7.5,60,75,0.0128,21.81,7.27,0,76.47059,23.52941,-13.81,88.52,15,27.78,47,1.732232202593105
0,29.22,5,8,5,8,-20,1,1,51,84.31,-7.24,-7.5,60,75,0.0128,21.81,7.27,0,76.47059,23.52941,-13.81,88.52,15,27.78,47,1.810241623127532
0,29.22,5,8,5,8,-20,1,1,51,84.31,-7.24,-7.5,60,75,0.0128,21.81,7.27,0,76.47059,23.52941,-13.81,88.52,15,27.78,47,1.8132570639838974
0,30.01,1,8,5,6,0,1,1,52,86.54,-7.24,-7.5,52.94,80,0.0147,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,30.77,49,1.8083734443905737
0,30.01,1,8,5,6,0,1,1,52,86.54,-7.24,-7.5,52.94,80,0.0147,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,30.77,49,1.6699973621980129
0,30.01,1,8,5,6,0,1,1,52,86.54,-7.24,-7.5,52.94,80,0.0147,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,30.77,49,1.8853935191956734
0,30.01,1,8,5,6,0,1,1,52,86.54,-7.24,-7.5,52.94,80,0.0147,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,30.77,49,1.9873544806234154
0,30.01,1,8,5,6,0,1,1,52,86.54,-7.24,-7.5,52.94,80,0.0147,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,30.77,49,2.2283069115176626
0,26.52,5,8,5,5,-16.67,1,1,52,86.54,-7.24,-7.5,52.63,60,0.0177,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,29.63,51,2.2378347285216895
0,26.52,5,8,5,5,-16.67,1,1,52,86.54,-7.24,-7.5,52.63,60,0.0177,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,29.63,51,2.2383113678300712
0,26.52,5,8,5,5,-16.67,1,1,52,86.54,-7.24,-7.5,52.63,60,0.0177,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,29.63,51,2.0686620015914703
0,26.52,5,8,5,5,-16.67,1,1,52,86.54,-7.24,-7.5,52.63,60,0.0177,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,29.63,51,2.1045288439380943
0,26.52,5,8,5,5,-16.67,1,1,52,86.54,-7.24,-7.5,52.63,60,0.0177,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,29.63,51,2.2463416552606623
0,26.52,5,8,5,5,-16.67,1,1,52,86.54,-7.24,-7.5,52.63,60,0.0177,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,29.63,51,2.10980199834282
0,26.08,4,8,5,5,0,1,1,52,86.54,-7.24,-7.5,52.38,60,0,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,28.57,53,2.126252647019643
0,26.08,4,8,5,5,0,1,1,52,86.54,-7.24,-7.5,52.38,60,0,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,28.57,53,2.4000221461722924
0,26.08,4,8,5,5,0,1,1,52,86.54,-7.24,-7.5,52.38,60,0,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,28.57,53,2.650950863237289
0,26.08,4,8,5,5,0,1,1,52,86.54,-7.24,-7.5,52.38,60,0,21.81,7.27,0,76.92308,23.07692,-13.81,86.49,16,28.57,53,2.3521689482767085
0,29.22,5,8,5,5,0,1,1,102,82.35,-7.24,-7.56,56.52,83.33,0,25.52,6.38,0,61.76471,38.23529,-13.81,78.66,23,42.59,55,2.344739894297931
0,29.22,5,8,5,5,0,1,1,102,82.35,-7.24,-7.56,56.52,83.33,0,25.52,6.38,0,61.76471,38.23529,-13.81,78.66,23,42.59,55,2.2463971041971904
0,29.22,5,8,5,5,0,1,1,102,82.35,-7.24,-7.56,56.52,83.33,0,25.52,6.38,0,61.76471,38.23529,-13.81,78.66,23,42.59,55,2.1751735971163386
0,29.22,5,8,5,5,0,1,1,102,82.35,-7.24,-7.56,56.52,83.33,0,25.52,6.38,0,61.76471,38.23529,-13.81,78.66,23,42.59,55,2.0517136051722025
0,36.3,3,8,5,15,66.67,1,1,108,87.96,-7.24,-7.56,61.54,83.33,0,26.08,6.52,0,65.74074,37.96296,-13.81,74.58,26,50,58,2.1884017689517705
1,60.11,3,8,5,14,55.56,1,1,176,89.77,-7.24,-7.56,65.79,88.89,0,25.8,6.45,0,61.93182,38.06818,-13.81,74.78,38,67.86,71,2.346345408391774
1,60.11,3,8,5,14,55.56,1,1,176,89.77,-7.24,-7.56,65.79,88.89,0,25.8,6.45,0,61.93182,38.06818,-13.81,74.78,38,67.86,71,2.216597092976031
1,60.11,3,8,5,14,55.56,1,1,176,89.77,-7.24,-7.56,65.79,88.89,0,25.8,6.45,0,61.93182,38.06818,-13.81,74.78,38,67.86,71,2.3449971811959602
1,63.97,3,8,5,173,66.35,3,3,189,91.01,0,0,0,0,0,25.28,6.32,0,61.37566,38.62434,0,72.44,41,75.93,73,2.3180506320019814
1,63.97,3,8,5,173,66.35,3,3,189,91.01,0,0,0,0,0,25.28,6.32,0,61.37566,38.62434,0,72.44,41,75.93,73,2.03188700541392
1,72.83,3,8,5,612,34.8,4,5,228,91.67,-7.24,-7.56,71.11,90.91,0,23.84,5.96,0,57.89474,42.10526,-13.81,69.65,45,81.82,78,1.8870784985979687
1,74.78,2,8,5,2142,21.77,4,6,269,90.71,-7.24,-7.56,72,91.67,0,22.48,5.62,0,52.41636,47.58364,-13.81,68.06,49,89.09,82,1.9299685075504456
1,57.35,2,8,5,1991,-0.2,4,6,296,90.88,-5.84,-7.56,72.22,92.31,0,26.05,5.21,0,43.91892,56.08108,-8.79,66.41,55,100,90,1.9770372548073663
1,42.55,4,5,4,25,8.7,1,1,34,44.12,-4.68,-8.25,61.4,76.92,0.0013,40.8,2.72,0,5.88235,94.11765,-10.64,90.59,57,100,393,0.06189146643042664
1,42.55,4,5,4,25,8.7,1,1,34,44.12,-4.68,-8.25,61.4,76.92,0.0013,40.8,2.72,0,5.88235,94.11765,-10.64,90.59,57,100,393,0.07262481384990031
1,42.55,4,5,4,25,8.7,1,1,34,44.12,-4.68,-8.25,61.4,76.92,0.0013,40.8,2.72,0,5.88235,94.11765,-10.64,90.59,57,100,393,-0.15542425915954197
1,42.55,4,5,4,25,8.7,1,1,34,44.12,-4.68,-8.25,61.4,76.92,0.0013,40.8,2.72,0,5.88235,94.11765,-10.64,90.59,57,100,393,-0.07433053753743427
0,14.93,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,59.57,72.73,0.0063,100,8.86,0,7.40741,125.92593,-14.7,88.33,47,90.38,47,0.29391982922063864
0,14.93,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,59.57,72.73,0.0063,100,8.86,0,7.40741,125.92593,-14.7,88.33,47,90.38,47,0.3907327589866501
0,14.93,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,59.57,72.73,0.0063,100,8.86,0,7.40741,125.92593,-14.7,88.33,47,90.38,47,0.6154591141841688
0,14.66,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,58,66.67,0.0062,100,8.86,0,7.40741,92.59259,-14.7,88.33,50,92.59,49,0.44923473548119414
0,14.66,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,58,66.67,0.0062,100,8.86,0,7.40741,92.59259,-14.7,88.33,50,92.59,49,0.4256654488441811
0,14.66,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,58,66.67,0.0062,100,8.86,0,7.40741,92.59259,-14.7,88.33,50,92.59,49,0.42716081513003606
0,14.66,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,58,66.67,0.0062,100,8.86,0,7.40741,92.59259,-14.7,88.33,50,92.59,49,0.2186102598271431
0,14.66,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,58,66.67,0.0062,100,8.86,0,7.40741,92.59259,-14.7,88.33,50,92.59,49,0.17299986149151877
0,14.66,5,5,5,1,0,1,1,27,74.07,-3.92,-5.94,58,66.67,0.0062,100,8.86,0,7.40741,92.59259,-14.7,88.33,50,92.59,49,0.17361775512903996
